NaN,471.5674908402,480,480.6558319142,484.9848901095,485.2250893534,486.218557702,489.3309629218,498.670352591,507.261852843,521.4553064085,533.3019722818,545.5593496732,558.1357262396,564.3132889877,569.3621990684,574.4433024672,587.1408989081,598.2636723941,604.9008948325,610,610,610,609.5628070038,605.6622322505,603.523152472,603.9052655735,602.1673548688,599.8299904749,597.3968767576,589.6741691196,582.8721876503,575.4771442878,566.5944747788,560.0644866484,551.4516521423,549.2011757885,549.3740841373,550.5945870287,550.1788678616,543.1604885896,532.5799616315,521.3164605123,509.7474526933,497.6611577614,490.4767990569,483.6854496394,487.2677263727,491.8686425808,496.2580960418,502.334805734,501.9627050284,495.8189530902,483.0336140142,470,469.0334789518,467.8288992837,472.4749360173,483.4452600316,493.0640708204,499.9590609959,507.9455142562,505.388706978,503.0166440465,499.6698773658,498.4442247677,500,500,502.5941057663,516.1116279076,547.0288306679,559.3142966354,558.8675980711,552.212396522,543.0718804048,534.9041124701,528.1183345506,523.0502586948,516.1928138676,505.1219320323,499.4848002313,492.9292712555,493.6354362515,494.7005613943,499.5666877229,493.7694639273,491.3900984397,492.5539845938,496.4240858037,506.134848903,530.9211806998,544.9482824322,553.0119476177,555.7285607745,550.6988245312,544.0551221415,539.1654112661,535.9904279672,531.9072901181,527.3196076314,NaN
NaN,470.3913080084,478.9304908476,476.7063601924,474.7849772834,474.1916225198,473.8661958368,481.588289716,490.7109885239,500.8177316641,513.817707672,521.0025610092,539.5425573654,546.7412105409,550.3685397092,555.7876581099,566.7774340846,581.6050368488,596.2163055168,605.6461319188,610,610,611.4462363285,617.8576681657,615.1576376284,613.4545331514,613.3589994432,613.0302777543,611.8885283045,607.4992383996,600.2171405192,592.0165466239,583.0528169657,573.4395518039,565.777027027,561.8552379527,560.6232205233,559.2265035167,558.4377642671,556.844640137,550.1882373053,538.6706513021,526.6414666415,515.7710398383,505.4015696082,497.4620062349,490,493.7757094108,496.9481859933,502.2675578984,509.8152940722,507.74016998,500.3750639096,485.1085381414,476.3882184905,477.9408770986,475.9157509166,476.4372450201,485.1565750318,494.2686878599,502.7191118009,512.4715021141,511.7612159401,510.9122700421,509.7203878017,507.6352414971,505.2834747378,506.2162998887,507.0157624038,516.5188527377,539.6125080718,559.5283743501,560,556.3233054071,549.0596966385,541.1139700751,535.6962324568,530.0349588121,524.2511840597,516.9944540737,509.9211412376,504.1571149999,502.4300254444,507.8437182758,507.4201014825,504.5721882735,502.886129061,507.2505492579,518.0707477152,524.2689936802,533.6042095409,547.5315655241,558.4109454126,561.584214475,555.5487677408,552.5068447681,550.7090346602,547.3658874914,542.1890442044,535.8874663979,NaN
NaN,469.2151251767,473.0365644884,468.5551523671,464.8350543242,461.4525688631,460.9168519507,473.4880539845,488.4715180744,498.0120805831,505.4711599405,511.7039932373,523.0642643178,533.7906052809,539.4214940821,547.1047481714,559.3038967728,575.1081375846,589.7465990931,599.4046294119,603.6771596445,608.3884709078,614.1845523771,619.7660045276,620,620,620,620,618.9742594627,615.8380388825,608.9047340558,600.3884513907,591.4782547661,584.0016138904,577.1594979256,572.5909580818,572.2328661302,571.6628454199,569.6912932615,564.5953322201,554.6039464602,545.460031453,538.6618295193,524.5144045766,511.8208549874,502.096231365,496.1501274226,500.8203829886,504.2472322277,510.7919035101,517.1682775306,512.9733751046,504.5168925569,492.3749618017,485.7911726758,489.9839748568,490.5242929031,485.5194133117,488.9113906203,501.7256878098,509.0153985503,517.8219284589,521.1476769165,522.4100874151,521.5782791904,522.7654755262,522.7245721785,521.7895537276,521.513699073,528.237916353,541.6049739252,557.7728590513,565.3865901808,563.4509010266,558.4901835255,553.6662647624,547.9012769609,540.1283403972,531.2085067331,524.0291980565,520.575908401,514.7389407706,510,510,510,513.2831969332,514.5791874725,521.5879598654,529.5260537495,532.432085481,542.9297345372,555.7027439045,562.4369586147,567.3963435425,560.6150072104,558.003401643,556.3087764354,553.846823752,549.1050291487,542.0857470809,NaN
NaN,469.5287536502,465.5876473058,459.301660362,453.70143843,449.742655227,455.4527316025,473.1233213104,487.0539447788,493.9027312956,498.785988122,504.7431693285,515.2230132157,523.378829817,532.0196745189,542.8698830614,556.8525932223,573.9608552286,584.6823864414,588.5262271826,594.1263340039,601.5165238202,608.7724540126,614.1274576508,617.0260966364,619.8149572285,620,620,620,620,616.9117680439,608.4977434569,599.6361017184,591.339401017,587.7831907619,583.7772223887,583.7400587192,583.5439503263,581.5150526736,575.3678349549,565.5588934775,557.4830572049,550.0752241376,534.6307838589,518.2571274881,508.1055077397,505.1612903228,509.3195498426,514.8411782844,521.3187254133,525.0625689663,521.4211180141,507.5190652063,496.0394318262,496.9243953048,498.6790162138,498.3567035343,495.0998774834,496.3982565096,506.1875800249,517.7112676039,527.9625790646,533.2578351489,534.5982013335,534.6575667231,538.2882970403,539.3212977167,543.995656415,545.5389810031,548.7257165883,554.9258553126,563.2796590106,570,567.7580663344,560,557.4174007985,550,538.1969243949,531.4274930341,525.9877693506,521.6040658956,514.624654608,506.1943965255,506.9421903925,510.3192082948,520.9371534199,524.9765053819,530.5529251638,536.5077430894,540,548.2212397793,557.541063949,563.2879793325,570,570,564.5458280301,560,555.8307923703,547.9769137284,537.8790074546,NaN
NaN,454.2879411407,454.0509008808,450.2305189263,444.1619690071,444.3537308853,458.2114736902,470.9463821323,481.887482199,487.4893982364,492.8334255668,500.0838798709,508.6623546058,517.2339825006,526.6392495782,538.3495145624,554.5951724298,569.1430881171,580.3865306904,583.3074081285,585.3450243758,590.9203474418,598.9373098849,606.0376011806,610.3018454409,612.8343468447,614.6453046227,616.5026446123,620,620,620,616.9094588873,610.1831004163,602.4161333266,598.2695821345,594.963486694,594.366761481,593.1411012436,591.1845550451,585.6473548235,578.4091814692,570.3433994626,557.7577549339,547.3917167218,528.0686616771,517.5892703877,516.7064470089,519.8952019959,526.8206409049,532.6504156945,533.6678740506,525.9651057339,514.4439826209,501.5736917912,505.4230970088,508.5864451358,507.3380549336,506.0440292851,506.8200299107,515.7842027546,527.8873835731,536.8378596745,543.745922891,546.7827096016,548.5467847334,550.1106840517,551.8479310329,556.2879825687,561.8277790641,563.9266889335,565.9416544345,571.0735739471,571.0892096857,565.9464790397,556.3410117429,548.8173913067,540.2474729892,527.2979342681,524.3043996185,520.9659162297,516.2927962829,507.108005162,501.2612954845,499.8881437049,505.4780152488,519.3726602208,526.489850306,530.0114232,533.8994309652,538.8832691696,543.2671693838,548.2144020138,553.5872220996,564.7881318449,570,564.9298532287,558.1023015469,550.7193176381,539.9913009679,530.4719578785,NaN
NaN,445.135303162,443.5120182559,436.7512585561,433.8544366695,440.8595194084,455.2496411221,466.1615795282,476.0798887629,482.4460538259,486.9370113465,497.059764321,505.8687984957,514.2888124169,523.9984405452,536.0346880143,550.7003691959,563.7908014805,574.7778018631,575.1071727777,578.9478894081,584.4043116108,587.5946483853,593.0485093548,601.169084423,605.5134998857,607.254499961,610.1325471218,615.7957407442,620,620,620,618.7159944294,613.8566146442,610.8902703734,606.0307951158,605.6024677241,603.1685716174,600.0677782489,594.4627489548,586.7407595593,575.9956873733,564.717934679,551.1046346581,534.9523996383,529.1260476842,529.2451796672,532.2838870794,538.8054892158,543.9628784874,544.5348007999,531.9781292997,515.9779614341,514.1627955885,516.6453603469,518.270316533,520.6960849958,520.3944230256,521.7051485175,526.7234890007,534.8142206943,544.1479728627,553.9323626424,559.7413681348,558.7210581118,557.7007480887,562.7634576004,565.6451612885,570.5915611633,576.3781962228,578.8681468383,576.0392388339,576.615667551,570.0018995167,555.549529798,543.8427894371,530.3673416186,517.3342622548,509.5895453723,509.6656191064,505.7906249178,498.1504017215,493.981914143,490.3783287812,495.6464195418,509.5847564237,520.1476860787,522.7884357183,523.0867922126,526.7931973811,532.5938569994,535.7404303917,543.1974315449,554.9235250032,565.232007575,559.5268202852,550.677824947,541.3370536447,533.9131336272,525.3593768288,NaN
NaN,435.9826651832,433.8256905023,427.8313079974,428.1979834572,435.8217303111,449.9420547713,460.0168310155,469.0680497098,475.9774177992,482.9385346447,493.6116875699,504.6195374297,510.1478392874,520.883364561,533.0690910458,546.689312072,559.928977371,567.2032464045,566.4594656667,573.1224257584,577.1287282189,580.4662232211,585.4123997248,592.8658577463,597.4906917031,599.7375243885,603.709770779,608.8652704354,615.7845855472,620,620,620,622.108531856,620.6997543178,617.6310063569,615.9568929012,613.7032374184,608.8744763866,599.8765247742,591.2636729027,578.8648057622,564.374851625,554.3219393743,544.1757906543,545.3474013013,543.961922229,547.095964701,552.8228450748,556.8519719682,553.3805966817,537.9029988083,523.0074483643,525.7281135871,530.6565706815,533.3141223375,535.0627362644,536.0117650246,536.9921834653,540.5943560861,545.4999697196,553.3690334871,561.8285830158,567.5991584368,566.2010903119,565.1272669499,570.374899795,576.6434581163,580,579.5235888596,574.3054947761,577.7167915336,572.5737228601,570,553.4666634295,537.8712895964,526.0873723395,514.6914751019,505.3847443413,497.50953569,495.9978003334,492.8974797773,487.6461665874,482.1009917424,486.6764788112,496.3859649139,507.1279861187,509.1668034606,509.857100162,511.4039941637,516.7889541869,524.6377089903,534.4936304324,546.0628492638,556.5859020148,554.0004327057,543.3916361012,532.9465539078,523.6661690591,517.9642620641,NaN
NaN,426.6025493997,425.0963725153,420.9381586881,426.1087456843,433.3938466993,441.7987533068,451.7662354409,459.2892156838,470.3090892645,477.7758768172,493.7445926129,503.4920085417,508.5124516673,517.60790027,528.5865554859,541.7039697887,553.9421674448,561.4164320701,559.9835163244,559.0186792937,564.690262312,569.5889464603,578.4054548043,585.0442967436,590.6915890016,593.5778076341,597.43885815,601.4749354887,609.7449086571,620,620,622.9947209165,629.0360556511,630,628.7179935572,625.9810366853,622.0052406423,615.4135608443,603.5179240168,592.6996929391,582.7590192466,571.4755656345,560.4759158447,556.124421881,558.3609276281,557.0330256733,562.6365122355,565.6740210809,567.0496370864,559.3199006924,543.3421204372,536.3312566511,540.3014123378,544.9729177557,548.3187049302,549.8130191388,550.3028021004,551.2371949218,556.2624773515,560.0250912425,560.5584071039,566.7574477101,570,569.9409349093,565.6694370544,566.6387559812,568.7386081662,574.3249320211,573.6651211282,566.7126485828,562.2310647832,558.821824242,557.3674502753,550.1540084369,532.8442883968,522.4318063461,513.9769213368,500.2533725241,487.8275326968,484.8007049513,482.0222110403,476.5782304558,474.1604188197,481.7954152192,489.4656367712,494.9226835183,497.9893245685,498.9538267893,497.8732135117,505.1340771186,516.6760529967,528.6145485703,540.5838155835,550,548.0266748014,538.5909932289,528.7304725639,516.098572087,509.0230786452,NaN
NaN,416.0916900321,415.0725396438,420,424.9191345736,429.6966423618,434.2331273777,442.0850617614,451.4301300183,461.1459430663,472.4889826595,488.3025277233,502.2806922628,507.3789263762,515.086956858,526.2611229984,537.4615952189,547.4020266146,554.7005494895,553.7973353311,552.7310211814,555.4183285734,562.1928347358,570.4823612612,577.9705050349,583.3246716934,587.4214133785,591.7864950321,596.1100288356,601.8409896771,609.8724389126,616.9083617859,622.9655480113,628.3437099296,630,630,630,628.0947820703,618.4786116081,609.6070403365,602.063809007,589.2809429796,576.0874396647,569.7238551936,568.1731314592,570.4652021866,573.2036469068,576.1200200464,579.5111285175,576.8107502507,563.0605667879,552.9318581841,551.0468566696,552.946815089,558.511086677,561.6093046418,562.7826834626,562.9683259696,565.981840472,570,570,560.8683667714,564.4540413336,563.2360760447,559.0822019185,552.3835549978,554.403622691,557.1889332196,563.1004474394,561.1608557841,553.8151231517,546.6080665857,544.6495491209,547.7733409629,544.6040212984,529.9864493482,517.3184955946,509.7009605275,498.5167087888,485.7932786237,477.7202272833,470,470,469.830994796,470.4093228067,480.0547855427,485.8565802407,488.1577272297,486.2585765694,486.4530099604,498.5794716328,510.3855956785,523.8506748542,536.5828867096,542.3521518089,539.2615519773,532.2334559553,522.4916011694,512.6066194261,502.8828795773,NaN
NaN,410,410,416.6153614835,420.0785255609,423.4825893396,427.3548697743,434.9259801646,444.1781676905,452.840957161,466.3519142179,484.2233619539,499.729857946,505.9798058595,512.2138019947,523.8114808541,535.9592347579,545.052205579,550,547.4014301863,546.1804767462,547.3060282658,553.6016067509,563.9882566117,571.111424499,576.1318858276,582.1644997695,586.5601066344,591.1807785223,596.4406264986,601.7003008218,608.9030975314,616.105894241,622.3209621542,627.5568039957,630,630,630,627.3612950955,618.0983963637,609.0523555532,596.5271166722,586.6052068395,582.3487343441,580.8605365767,581.2872587546,583.8920057158,586.0436899318,587.4987909079,583.9460005777,569.5528687508,566.6316897021,565.8550160033,567.3012630844,568.1960823212,570.8045895184,570.8879216958,570,570,570,569.0595786056,558.746632263,556.5310343177,552.4283638006,548.526139653,542.1536806026,545.8039632935,548.5969941753,550.8492814042,550.4600289139,542.5964089665,532.5553629985,527.4233137335,534.7023431621,537.2787606867,530.2752864544,516.9284915843,504.3767963922,496.6540366989,491.1647477171,480.5780622097,472.9209745454,469.7723378929,466.5804247244,465.674384991,469.010320007,474.1336203756,476.7366553317,473.6754534107,477.8428368575,484.3522097133,502.6651135734,517.6243575478,527.9546851105,531.2236842129,530.2731831789,525.9538669596,515.3861559648,505.4907266181,496.5747776265,NaN
NaN,407.7327168219,409.4724580827,413.2958362752,414.0467791294,417.1618811336,424.8534432616,433.4804178633,439.9241689719,448.1519576181,461.161857487,477.3821071698,492.5996071771,503.1778306594,509.8390790831,522.2646458137,536.8353273779,542.8502258401,545.0649966916,542.6402139425,539.3215791493,543.3708391179,549.2444790932,557.1942851213,564.5371329528,569.844075877,576.2539653204,581.4090775582,586.4447496572,592.5476890624,596.3337285345,600.2278540966,607.226186277,614.8244205502,622.6125706748,628.7097942195,630,630,630,625.0970179398,616.839740387,609.4655166109,602.124448319,596.6166009763,597.9426666423,599.1389441087,599.4571486845,596.4433009656,598.1338742385,594.2743198721,588.2332046114,585.6980514692,582.4618787102,582.1896648436,580,577.3963643756,572.4896494802,570,570,569.9313543184,559.9780246796,551.7070867528,546.0873098801,540.7160275339,538.4249400364,535.0223843473,536.4273137449,539.0279511287,539.6644472185,539.1558710482,531.7979955191,519.5578602588,512.9369882507,520.1740392418,527.2403999442,525.7140743954,520.0085561489,512.2933060405,505.3620181834,497.2518296474,490.2884321363,478.6929314012,468.390879479,463.8465138038,461.2283988087,462.5846994277,465.5439330539,467.4298823938,468.7622856523,469.5292828588,475.5034399644,493.0905989073,514.0624712062,519.3363476973,522.9468246133,524.1544007207,520.5491362043,510.2480699311,501.8181836095,492.7051452362,NaN
NaN,402.511874936,406.7684326221,409.2143696198,409.9004840458,413.4396934925,423.5562681332,432.7078636449,439.9530511959,447.3872743975,458.8153933807,474.1178040675,488.3995172901,501.5114359813,509.8989566334,521.9697146434,534.9202879916,540,540.8410471652,533.2515202796,532.495295755,539.9017878859,545.008576328,552.1588812378,557.9216751096,563.449174701,570.773024796,575.9126578865,582.0221487387,586.5140677166,591.344772479,595.2015640684,600.2164328654,607.9376652286,617.6092248229,624.9356158159,629.203697239,628.6024075941,623.7836923407,620.0772719026,617.7834257302,612.574155684,610,609.2590440609,603.9205545319,606.5520007645,608.9724181447,609.1730447629,609.4266025603,606.8381787419,602.0009167376,596.2787814507,589.54769018,582.0083545374,577.7254498519,574.2009586296,572.6711756087,570,567.5974527688,560.5514632148,552.9833824859,546.2599181193,540.1007209891,533.4140092354,528.9609269654,523.6217513414,524.0329684787,527.8589783573,528.0573392357,526.330934709,519.108307404,507.7775179064,503.1633407254,509.0674442827,519.5414722022,518.8120987523,511.4252632876,509.7273400031,506.1729804935,502.9730732437,495.6201522809,483.1740994747,469.2315385384,463.3694138637,460,460,460,462.2934055786,464.4120380064,468.5477306044,474.3439568853,487.6289818186,507.4394624017,511.8672242292,512.230592365,517.6153104234,514.5522656754,506.663674197,497.2245127107,489.0624121492,NaN
NaN,400,401.6978696462,401.5000788949,406.5295451258,414.6495217233,423.3385851117,433.0622783592,442.3200206917,448.1308267848,457.8056040249,473.6433008553,488.0560677844,501.6392361988,512.6203636325,523.0482387538,530.4323078532,533.367106417,525.4454631652,522.8400326791,529.2601001549,534.6550089517,536.312083809,546.9735788627,552.1326681188,557.0684171078,563.5863586334,570.0061162067,574.2371247002,579.0052162225,584.6698849576,590.442610066,596.3981284956,605.4139168692,614.6034220117,621.4594024578,621.7001155167,619.0048747238,614.368754142,610.3270171144,606.904647653,607.178471384,606.728844353,607.4236724989,609.2109913637,609.1905438623,610,610,610,610,608.3319943021,601.0674669344,589.1640726868,576.3538407931,570.3267064641,564.5659628102,564.0372306391,562.0962427139,557.4658776074,552.1820387695,546.6906562442,541.4774827006,531.7336233372,524.6130017507,517.9579707617,513.356882579,514.4205941334,517.3799270852,518.5320274172,516.5728952768,509.657356705,503.0248740803,496.5718687682,499.9955713932,507.179379742,507.5772101365,505.5599075258,501.2035518753,498.8990974729,500,497.7320749672,485.8039011628,473.2229658208,463.9092782862,460,460,456.0901772058,458.0534918273,463.1228548132,469.4113339097,476.4834051693,486.5733807383,501.9108333451,503.6661701831,500.8112391802,504.1520459174,508.6549168638,504.2732555037,495.0586358945,485.7256765824,NaN
NaN,398.9444968557,400,400.1383384182,408.3914910045,417.0837312735,426.0716416734,434.7963408116,444.4696556065,451.4252225119,461.5287088715,475.8134643383,489.9774283978,502.8657394607,513.6322131338,520.6706559948,522.6504330552,520.5196091179,513.7365460792,516.3533303128,524.7293948443,526.2627796776,531.0664213675,541.7904850201,547.1651341778,551.8493459805,555.9849683964,561.9140340426,565.9761132088,570.5261610352,580.6012694346,586.7166946268,594.722032743,603.2164903894,610.0942431271,613.2291751847,612.7583084234,610.093055718,603.8349591761,599.1260129172,596.8056269325,595.2963176049,596.1155770615,597.7438448647,601.8590132068,605.2218141544,610,610,610,610,608.2442078898,601.5650177409,587.9967631733,574.5409805969,563.3880410242,553.4648576472,552.5336164196,552.6652491052,549.7875400652,545.2144715482,541.0408065693,532.3921713159,520.7948448653,511.4495803091,508.7805407709,505.1504307797,506.3546053023,508.0248542994,508.559526038,506.8516805982,502.6020110996,497.702895911,491.2621652774,493.4721187436,499.4814120878,501.149219063,500.4035312239,494.1446519289,490.7546973152,493.6691948668,493.8216744537,490,477.3108185836,467.0003124776,460,456.1861802228,452.379925859,453.9358604369,459.6428772392,470.4842685623,476.895590156,485.1417644081,496.0842179625,495.6872314892,491.8445091682,493.8642890901,503.0318107986,501.0472819842,493.597112777,484.8515777181,NaN
NaN,396.785091013,399.5511616163,403.7294976766,410.5776110288,419.7738882086,428.841754017,437.7511678166,447.5772701518,456.8833135466,466.2330178709,480.3510615936,492.7231939728,503.3773884563,511.267472443,513.2180851056,512.5584886085,510.5100211117,505.2967501698,508.3002928602,516.7036356279,520,523.2850074075,536.3324904462,541.7595048628,545.662062867,548.4753774228,553.1750785539,563.7516640454,572.1940298516,579.284376321,584.7029785969,589.7049424353,594.5744178107,598.3658237937,599.7207809159,597.8130171753,596.5055173125,593.382820627,589.7905992319,587.9221596443,586.6479858888,587.7608370972,589.171881729,592.0497222619,595.4006263612,600.7638060406,606.9883019262,610,610,604.625821402,597.7546130084,584.9789900344,572.441850761,561.2205885633,549.0256551496,540.0917828735,540.1554981297,539.0834364931,537.3008170321,529.8065279831,522.3755127929,511.8482980321,502.1442549064,497.5364015523,497.2411372426,497.3718185165,500.0959965187,499.4830621128,497.284065313,494.5644144894,492.3492882384,487.4670839402,490,491.8280540553,493.0674329381,489.3604528015,484.6043612396,481.2549414835,483.7343799943,490,490,482.90173241,469.0216499556,460.4301153266,451.8311882168,450,450,454.9152218351,466.0042515468,473.9930710286,482.9119847717,488.7497733992,485.4576512458,479.6930864961,483.0980349322,495.7000019646,497.8837623942,490.8336398664,480.8441403005,NaN
NaN,394.6256851703,398.6634192706,405.7017700069,412.5980630265,421.3811526592,431.4897030112,441.0453589664,451.7273627235,460.6197161077,471.0347405527,482.8302865795,493.5023435171,502.2193517681,505.7039249333,504.1286631878,501.7165657857,499.6509789956,496.739080769,499.6687605541,510.384899463,514.4962785826,518.7495204594,526.2334439677,533.9623824989,540.5873609836,544.3135841406,548.8096180982,559.9147475625,566.8728923815,570.7289387459,574.4418667052,577.0833638169,581.1450592826,585.2188399779,586.9202709738,587.961520465,587.7638190934,584.2778696626,581.4476411904,579.0707444208,578.6423429218,578.3799874558,578.1061576361,581.9162006333,587.0552163064,592.3382805198,596.2650281414,598.9700939944,598.9518564939,597.4379780674,589.5915149385,581.0855121102,569.388989149,558.9488044978,548.074441686,537.5358622884,529.0898783564,524.3991700218,523.8196671232,520.3825657786,513.0657898565,506.5547608982,497.5135988745,489.4892704395,482.9267554462,487.0144808732,490.4013614816,490.8953997807,487.8332747274,485.3604357173,485.6841152789,481.2097940705,482.561802029,490,490,480.8984471289,475.4909038874,472.1772443835,471.2858633269,479.3241854752,487.4937965252,482.8207425349,473.0480809174,463.288110368,455.6441446211,450,450,450,458.9932598814,467.2499286833,474.6875995159,477.243174348,475.7320372797,471.738377844,476.2064230791,488.353161266,493.1294720885,487.8349230911,477.9389650884,NaN
NaN,393.8067389755,398.7472101503,407.1680837141,414.5909754631,422.9884171098,433.2804629437,443.7740125061,454.1246082262,463.2006448,472.8703971364,483.0168396071,492.2898153031,500,498.6186594178,492.4636273813,488.4502276972,487.3498715527,487.7333144786,494.0352671187,500.6057403726,509.3439758717,514.3980248372,519.7753507654,525.9690438627,530.1411452536,537.6197387179,544.4157864056,552.0057523358,556.9101105357,558.4732359903,564.9132261729,569.7627750355,573.9125653322,578.1729663181,579.8918387032,580.9098335978,579.5546558684,571.2279534112,567.8872720902,567.5242281867,565.7789171959,565.7577091941,566.2643729634,571.8701911761,578.8923327624,584.4917015914,587.4450693377,590.4665902046,592.4395323108,589.7597631647,584.7215670177,576.0035537621,564.8280025946,555.97215958,546.9352987003,536.2339324305,524.4581841126,511.1738632179,510.4525377913,509.1911694122,504.633085979,498.7903225791,487.6873135638,479.3878210103,475.2883983037,477.0011086474,478.4401759938,477.5356674654,475.7850096612,476.639826033,478.1214601881,475.0564971726,481.2988104648,490,490,479.573714515,469.267048366,465.3191950968,465.811298253,469.9453109782,477.9959100192,480,476.7794060732,466.7071943895,455.2275917018,448.6228501931,448.1438656406,447.6648810881,449.8144205952,460.6261934206,466.1538659282,467.6076019757,466.4221687777,465.7137846172,472.5614245353,483.3093809086,486.6902380487,482.5024438615,472.9118230786,NaN
NaN,393.3111073096,398.3090202118,406.3163338244,415.9195798339,425.2685958621,435.5374906359,445.7752260824,453.4084742224,461.6906589612,471.9161946619,479.396614247,485.7823308486,486.0181324727,477.6706751266,473.5865005531,472.8989285161,475.3070472373,479.651192613,487.7405171912,495.9377066127,502.8233281061,513.6053330944,520.1680300567,524.0088638881,527.5998749963,530,539.2533286101,545.9313575888,551.4510430453,555.5959072397,561.5008478531,566.6726096884,570.2333735191,574.0137561741,575.6566520833,575.8607316008,572.1933599266,562.2886297401,556.0476855475,554.981616827,554.8630219862,554.9186665338,557.6049219766,563.1481907401,569.9109052856,576.639955261,579.3417489416,581.4913313533,583.6957777583,583.5677751681,578.8750311806,569.7736271915,562.9180514262,554.3898942779,545.3372955576,535.3064616142,523.3440391933,510.1960427114,500.1903261237,497.809689564,495.3847794162,487.1324694891,480.0653396467,473.2520869055,469.123146488,467.5451303104,467.8574571058,467.1663376293,466.4732717598,466.7304139425,468.3197169784,466.4727235017,479.6298767866,490,490,479.7634613799,471.1111913401,461.5534370702,460,461.3766894084,469.8823190061,479.2372654502,477.1001101467,464.322985954,451.6260892091,447.1539645884,444.7688241971,444.2898396446,447.0622521514,452.1345344646,458.8816498598,459.6538825396,460,461.0944584381,472.7374933188,480,483.0293073993,478.03617039,469.8490151952,NaN
NaN,392.6455706042,397.6082648915,405.0377818023,414.8830473067,426.7214173668,436.8301632637,444.5713266623,451.4776711585,458.7595154029,468.0079681271,473.358536439,475.8471618528,470.9606909904,465.2600866604,459.4550890061,457.9067792053,464.655248483,473.0294481116,480.4845504458,492.0101505899,499.6069550905,511.5362207194,520.871281538,523.7664844332,527.1945604516,530,536.4506782565,543.6259635231,548.941827672,554.5795780981,560.331629381,564.0134820761,567.1360344767,569.8938888199,572.36367925,572.0831077255,567.6435792259,556.7332148232,546.8692174959,543.4176207143,545.9919485469,545.363701704,548.2584021691,551.3937171767,560.8177489434,568.3198513489,572.4870239773,574.0855401007,574.7686897852,574.5131745122,570.5546893962,565.5513986128,559.8874991544,552.5901470732,543.3807198632,533.6758656965,521.2119315808,510.0335120649,499.4927421733,489.3937167355,484.6558373495,477.0674829615,469.923689304,462.6811371116,461.5491140111,460.549881722,460.0887546215,460.593336288,459.7717492989,459.3668528865,459.4327713781,464.1188486033,476.8117688533,490,490,482.5657992206,473.5908400181,462.8956064124,456.358402014,455.3555367992,462.9855462606,470.4856895062,471.0710785718,465.0480358935,450.7908766133,446.329449444,442.6173609666,440.9147982006,443.9698169304,446.6292183505,449.9450716747,450,455.2742738093,465.2687971241,472.5702695505,477.1854054418,480,473.1912509118,466.6963563406,NaN
NaN,390.397644481,395.0136672562,403.2448625819,413.3196324884,424.7619888209,434.6778959811,442.1842312589,448.5679446029,454.4354050507,459.8072935354,464.1863302965,465.430302203,460.8325317735,455.4911433175,449.1026615984,448.8995920813,456.1415175822,466.9282373229,479.3194114067,491.1672558055,502.0730436516,515.873534984,520.2172295932,523.579139158,526.9410487227,531.1039447452,537.8460289954,542.8068691288,547.5638622732,553.0780144999,557.5098851813,561.3170669162,563.931637402,565.5783907482,568.0524425334,567.2645989074,563.081594294,551.8435315898,540.6688852019,534.3117919349,536.1098001641,535.6073003685,537.3830515279,541.1583369087,546.2971116677,555.3976504415,561.918838551,564.6394261961,565.8241546559,564.0175323116,562.2228008372,559.8631851522,556.1730686227,551.5380019118,543.0031530567,531.4494271999,517.1464196661,506.2708524946,496.8323719623,483.0430657219,473.6434143026,467.7439973002,460.4196304855,456.0976162954,454.6844522021,454.991302964,452.5140229499,451.0408481448,453.3435739124,454.655503832,454.3762941951,461.7550774529,470.7597869673,482.2278614144,484.8687193664,481.8250821972,473.8238665697,464.5078129819,453.764286556,452.2668505557,456.8681641861,460.0103427877,461.6656453545,457.8310048567,448.88039548,444.4202819152,440.5923740813,440,440,441.0264111719,445.8687893784,450,460.6742501075,471.9614487141,478.3906771583,480,476.3766533961,467.673375457,462.7935943069,NaN
NaN,388.798503346,393.2140633154,400.4182183843,412.3174409869,420.0512672257,428.6600966549,436.6838257553,443.1689928866,448.8771718026,453.7068425388,455.9103108658,455.3306141665,450.3466324301,445.9296373846,439.9527413505,443.2196608882,450.6795759087,459.6625983804,475.7417462386,489.0766092937,503.0220966761,512.8713560827,520,523.5102899111,528.6419824534,534.3095319399,539.8606083406,543.6523572074,547.4038313322,550.3481775199,553.8844871589,556.0238659826,558.7284559602,559.8490959163,560.0856262537,559.0509455018,556.234450126,546.7884027169,534.3349860851,525.1274703273,523.3953280177,524.4436207143,527.4504160158,530.7920846693,535.1978489463,540.8691142928,551.5984405453,554.7969311024,556.6359680391,555.1652131618,554.240091135,552.6281082051,550.9514363998,547.7102391389,541.1171955213,526.5331331926,512.2388218103,500.6356188571,491.0711685657,479.3198285935,466.2596277788,457.5483536395,453.513570699,450.8321177631,449.081041864,449.3488875728,449.6836802363,450,450,450.1124558156,450,460.7936738885,465.9506193747,473.4165605096,480,480,473.3069400621,462.9427686628,454.3484459659,450.3451911437,450.8863214592,451.9943552627,460,460,450.7747410879,446.3689297231,440,440,440,440,443.6769765156,451.1352315245,464.010100014,475.8450959484,480,480,474.6793808236,464.453338902,460,NaN
