4500,500,401.5176203498,3935.8631961997,525.2558211692,419.8884203769,3592.5792436455,734.0960982778,473.8072628079,3334.1186643945,986.7706651152,491.6322688052,3013.0509286772,1125.2630159614,518.5222083999,2798.9614192409,1240.669665274,517.3042012464,2644.8802002243,1328.6443623846,521.9427709907,2392.5885207296,1472.71237905,536.9086072057,2141.4824945145,1614.7889349374,546.0544796,1807.3003294038,1799.7327726405,579.778640484,1552.2248132383,2230.5135107138,606.8168116121,1473.1507886368,2781.6326496697,577.716556301,1365.3469200481,3046.3025534736,566.1286401587,1164.2730617201,3636.1398083932,568.2038720006,1048.1959656015,4197.0278961376,497.6596113771,650.1690148169,4465.3593067837,498.00058713,500,4500,462.9940424869
4500,500,401.5176203498,2335.3549395644,387.9191443408,410.9919139366,1297.1449985028,754.3047404477,538.0488190366,1049.2858951028,801.115925549,567.2171698322,755.8241189371,1075.6137916936,589.9665039849,453.6997741483,1351.7139205848,552.1771424841,316.625522714,1633.4973275576,494.3296223156,301.3247315665,1967.4724758693,435.0930354427,288.101535011,2261.330331907,431.0652581812,278.7269946338,2555.5040126997,436.7217878156,352.481757002,2830.1886589967,462.4673055169,392.5019668021,2971.5428272384,505.0549900999,313.32084623,3417.9412610579,461.5348118998,286.6166244094,3728.4163566503,463.0458685789,320.4534208964,4083.3467673471,446.8777212267,391.2639219479,4291.9993540831,465.062031147,500,4500,462.9940424869
