NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,279.5,277.85,278.16,291.02,295,309.55,330,326.7,318.67,330.62,335.36,315.46,295.4,310.18,321.05,334.86,321.64,293.7,297.84,320.72,333.16,339.08,341.74,369.86,468.86,429.44,382.16,375,407.65,459.04,432.8,420.64,392.45,364.55,342.98,332.63,297.2,256.55,251.58,245.41,231.11,231.1,225.74,219.37,212.3,205.64,185,188.58,190,191.54,195.09,197.62,197.85,197.01,209.95,213.01,220.85,229.98,228.54,220.86,214.59,190.02,190,211.36,230.87,243.12,241.2,245,240.07,234.14,214.05,213.33,206.1,205,205.47,210,210.48,215,228.38,237.97,234.02,246.2,254.35,255,263.06,275.8,289.62,291.82,306.19,309,288.56,272.46,257.35,271.48,261.78,262.44,260.11,240.77,211.01,229,259.83,263.54,266.24,270.68,271.92,282.07,263.75,262.08,261.22,261.65,274.16,279.34,277.49,271.46,255.59,258.45,249.18,238.05,223.95,237.51,245,228.11,220.74,212.99,215.56,197.6,193.45,196.12,191.21,181.57,175.35,176.12,174.2,180.55,177.19,180.98,195.17,191.86,176.18,155.43,145.38,134.19,128.49,133.72,135.04,129.92,131.24,135,130,123.11,112.36,97.733,88.97,84.069,80.304,78.327,77.674,77.05,76.373,76.357,75,75,75,76.156,79.802,99.965,112.18,119.37,106.1,94.589,83.267,79.135,75.758,75,75,75,75,75,75,79.683,93.383,94.555,93.421,90.981,89.357,86.692,85.215,79.392,80.4,79.498,76.112,75,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
NaN,301.56,299.71,295.33,293.43,290,304.78,316.2,330,324.75,330,321.78,305,318.41,332.52,336.38,345,328.26,304.56,291.65,323.76,332.65,342.01,365.51,450,429.11,379.07,378.7,400.81,439.97,475,475,457.02,398.71,377.04,360.3,345.37,344.03,338.94,315.93,262.01,254.26,248.84,239.34,226.41,216.81,209.2,191.9,185.06,184.91,184.76,187.47,198.34,204.71,212.02,219.08,222.99,226.57,229.05,235,226.16,209.94,192.36,185,200.67,230.4,243.88,240.96,231.39,220.94,207.6,201.97,200,200.74,201.71,207.76,220.21,225.08,233.62,242.85,252.33,246.06,240,248.8,263.22,263.9,271.31,288.39,302.58,311.86,301.8,280.38,267.19,276.68,286.01,280.09,280.02,277.85,243.08,228.58,240.85,276.07,291.55,283.64,291.42,289.15,295.85,283.84,278.07,276.51,273.85,290.54,292.04,291.33,279.4,265,271.63,255.65,258.93,245.19,250.09,252.17,239.25,232.39,222.55,227.2,215.89,215.29,216.28,208.45,201.48,195.89,197.79,195.94,199.29,200.85,203.71,206.08,192.46,173.12,154.12,139.89,135.27,125.93,115,112.32,119.34,118.19,117.01,112.84,108.8,105.21,100.2,94.478,89.326,82.365,80,80,79.763,79.676,81.453,81.73,79.242,77.277,75.195,81.127,91.719,95.061,98.864,92.597,85.598,79.156,75.609,75,75,75,75,75,75,75,77.335,86.948,98.828,105.42,101.32,100.04,96.492,92.317,89.87,89.242,83.549,75.425,75,75,75,75,75,80.107,79.696,NaN,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NaN,293.11,300.77,310.11,315,306.16,301.28,315.4,335,332.64,325.33,315.06,319.6,333.57,353.16,338.49,315.6,304.48,303.79,295,313.41,348.45,396.68,429.01,418.76,410.36,432.44,456.01,468.18,488.89,509.08,502.22,479.23,430.97,406.92,384.1,364.54,363.14,353.71,330.61,313.52,286.98,249.59,232.5,225.69,213.25,209.54,190.13,192.62,180.31,181.24,181.61,180,184.08,197.95,215.57,219.43,225.53,232.09,235,231.46,216.35,195.87,182.72,187.77,214.49,216.94,207.46,200.54,196.15,195,195,197.87,211.93,205.09,211.48,235.59,239.41,262.1,268.8,266.62,262.36,244.9,260.72,260,275,277.22,279.29,305.21,320,304.8,293.51,283.79,296.93,299.17,295,267.87,243.89,225.76,235.63,263.34,277.99,307.56,304.51,301.16,303.03,308.78,302.8,294.8,292.32,296.76,303.25,303.02,300.64,284.21,281.38,274.04,262.42,270.2,266.58,268.48,250,252.16,248.27,237.69,239.36,232.54,238.32,239.36,232.98,225.83,217.01,222.36,214.3,216.63,220.1,220,211.31,195.06,183.73,169.7,160.47,150.08,136.02,121.92,109.2,105.85,104.75,107.11,102.12,91.32,93.581,85,85,84.329,80.526,80,80,80,82.65,90,89.807,84.289,78.703,76.436,75,81.936,84.473,81.58,79.853,78.335,76.612,75,75,76.48,75.959,75.475,75,75,75,79.792,90.02,103.03,115.53,113.39,106.23,99.275,93.926,90.012,85.301,78.908,77.309,75.326,75,75,75,82.29,85.576,86.578,81.307,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,277.86,280.19,298.39,307.72,317.97,327.35,335.62,346.19,338.27,320.54,330.39,345.43,362.36,382.14,366.19,325.49,319.8,352.44,325,348.72,362.1,372.08,412.12,444.34,460.24,460,468.62,488.44,514.01,538.17,537.94,520.11,473.86,418.16,388.98,376.11,361.69,338.19,319.4,306.76,285.94,264.29,242.16,230.28,220.1,207.57,210.82,212.42,204.5,185.03,180,180,176.41,175,188.67,199.2,214.78,223.64,225.14,217.35,205.05,188.56,180,182.98,188.92,194.93,189.9,189.51,190,193.3,206.23,205.77,221.04,214.23,213.89,246.25,258.79,265.07,285.03,287.3,282.3,257.99,262.14,281.71,270,291.81,297.19,293.41,318.03,314.29,304.85,295.7,310,306.88,288.58,266.12,270.58,253.61,250.97,269.88,292.26,315.23,317.58,316.97,319.36,320,317.22,312.7,308.79,310.88,318.97,313.17,316.94,297.82,291.89,291.45,284.49,285.13,284.53,275.4,269.75,266.71,261.36,255,261.24,255.24,259.33,262.31,254.91,247.34,245.12,240.57,235.07,232.92,227.11,217.38,210.18,194.48,175.11,163.77,148.39,136.81,133.26,122.35,112.51,99.986,95,95.228,91.053,88.487,85,87.34,85.825,88.01,85.682,86.45,85.657,84.621,85,90,85.663,80,78.523,76.587,75,77.391,78.581,77.405,76.604,75.16,75.009,76.412,77.188,78.533,78.3,77.816,77.172,78.146,79.857,88.13,100.91,119.02,125,116.95,111.88,103.68,92.434,85,80.858,78.94,77.098,75.214,75,79.187,83.317,90.72,90,88.1,81.649,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,292.41,285.36,290,294.23,305.8,318.89,323.67,350.05,350.02,335.53,342.13,369.8,395.88,401.78,379.74,335.14,354.42,374.51,363.61,350,373.39,375,410.29,441.2,469.79,474.42,483.79,504.58,533.82,528.96,499,475.72,440.89,396.85,374.57,366.05,363.19,336.05,324.66,300.41,278.46,253.33,233.68,226.27,216.41,219.78,218.8,215,210.74,191.16,188.24,185.62,181.3,178.34,176.28,175,184.59,188.09,187.66,191.12,184.56,177.32,177.13,180.68,182.89,185.5,185,185,189.62,206.03,227.08,228.58,221.31,229.6,217.73,233.72,257.6,270.3,288.76,300,297.57,271.22,283.01,293.07,291.18,306.72,310.52,314.42,331.36,341.13,331.01,304.64,315.15,305.62,296.34,283.11,283.31,267,263.2,292.47,306.89,315,315.09,315.37,315.02,312.33,316.17,322.9,326.21,327.14,333.06,325,325.02,318.41,311.05,300.67,295,297.68,297.1,289.5,285.71,276.91,272.4,274.69,282.97,279.73,281.04,279.22,270.88,259.83,248.75,239.87,228.95,213.26,202.63,192.44,176.74,167.31,148.03,131.94,129.63,120,117.36,107.87,100,96.969,106.21,100,91.635,92.434,94.094,99.832,100.46,102.31,101.09,98.153,89.549,85.241,86.146,90,85,81.638,79.111,77.806,76.209,75,75.73,75,75.373,76.623,77.646,78.376,79.482,80.886,80.595,80,80,83.568,87.455,97.018,114.08,127.57,128.91,121.16,110.63,101.41,95.444,90.16,81.387,78.759,77.092,75.443,84.458,98.139,97.16,97.483,95,90.208,85,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,314.9,308.06,298.12,303.28,300.49,314.15,332.96,354.03,373.77,357.11,350.62,381.93,400,386.71,371.71,368.74,384.28,396.87,380.44,365,389.21,399.95,407.75,422.56,439.63,481.01,500,488.53,477.72,445.36,420.17,408.9,389.74,379.05,371.88,350.88,335.14,324.6,310,289.71,267.09,240,232.27,225,226.5,226.38,219.36,216.6,217.29,207.94,197.28,206.4,198.75,187.46,180.48,177.62,170.3,170.96,172.04,172.22,173.03,176.33,177.21,180,180.95,183.47,186.79,188.1,202.97,227.18,238.13,245.05,218.76,243.91,220.21,225.77,245.38,245,276.14,299.47,303,282.28,295,310.14,303.49,319.03,326.46,320.8,343.44,353.67,337.43,314.64,324.63,318.47,296.69,306.53,309.43,282.63,281.38,301.99,315.78,314.17,305,302.12,295.95,295.7,304.25,313.23,327.88,333.84,335.06,341.51,342.43,330,322.89,317.77,308.64,314.85,305,304.79,300.86,293.44,299.55,296.49,297.67,297.54,287.63,259.31,228.13,204,192.96,184.38,183.19,171.74,160.49,165.29,153.38,138.36,130.34,114.01,110,105,105,105.8,107.93,111.16,116.47,112.48,107.19,95,106.58,115.79,119.57,116.28,109.35,96.174,92.047,94.138,93.915,94.116,93.391,88.254,87.611,80,79.638,78.125,77.883,75.502,76.668,78.471,80,80,80.497,85,84.415,82.699,82.825,88.08,93.75,101.39,119.75,135,128.9,114.96,107.33,99.875,91.571,87.022,81.921,79.336,77.711,76.926,80,102.27,105,105,98.975,90,92.149,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,312.12,317.47,315.31,323.99,307.88,314.34,333.83,357.94,383.22,385,370,392.84,403.4,386.06,378.31,386.43,414.06,420.65,399.36,380,392.19,405,405.31,406.09,413.47,425.43,416.7,413.49,408.67,398.11,395.57,390.59,382.74,365.1,344.98,327.27,317.98,310.71,280.29,266.42,264.49,249.92,233.63,235.97,233.76,228.84,230.48,227.16,225.09,205.19,214.17,225.02,215.49,190.59,187.82,181.85,179.54,177.89,170,180.82,185.98,189.06,193.32,195,197.67,196.88,197.32,195,195,222.15,245.06,259.65,227.7,252.29,244.54,237.61,248.92,280.24,284.51,298.73,311.88,295.16,311.88,315.53,306.68,325.36,340.04,335.98,343.97,363.74,349.78,333.54,333.78,328.25,308.88,320.52,307.66,281.3,298.8,320.59,322.88,305.87,311.47,309.42,303.73,292.3,285,302.68,316.78,316.89,326.55,340.16,342.8,340,338.27,332.87,324.24,329.34,322.95,325.89,319.5,319.44,318,313.73,307.1,278.7,245.25,218.92,185.11,177.51,163.57,156.99,145,140,135,132.19,142.11,132.75,120.3,114.65,121.88,123.01,121.62,122.54,124.37,124.73,122.71,114.9,103.91,100,117.46,124.38,125,119.86,108.19,95,101.93,102.33,98.967,104.2,103.09,102.22,97.336,99.787,94.122,80.67,80,77.658,78.205,79.596,83.998,85.312,83.206,85,86.249,85,85.564,96.018,112.19,123.94,130.85,137.7,131.28,122.88,115.11,104.76,90.3,83.12,80.635,80.481,79.298,80,80,87.328,102.61,109.51,100.73,100.64,102.75,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,320.84,325,333.08,328.1,317.52,323.42,321.89,342.19,359.79,379.18,393.5,394.22,414.8,402.5,392.51,401.99,421.26,421.58,410.07,399.45,396.48,405,381.45,379.26,383.31,381.4,377.16,378.76,382.77,380.26,365.99,359.02,357.16,338.23,330.77,318.42,304.06,286.79,265.42,253.03,237.35,238.19,249.21,255,247.15,238.03,239.18,235.34,223.73,225.35,224.26,230,206.4,209.31,200.9,195.93,194.3,181.53,168.98,189.1,197.89,204.72,208.59,205.97,208.24,212.68,212.1,206.73,212.53,208.06,239.31,260,244.1,255.96,269.87,265.11,245.45,279.38,300.46,308.27,321.8,317.48,324.91,325.38,317.28,330.72,355.61,359.61,355,375,363.64,356.82,338.63,321.99,321.48,331.15,317.08,294.52,310.77,323.54,310.64,316,317.58,307.73,306.08,307.53,299.49,280,284.17,288.49,315.84,329.53,326.97,336.98,344.18,345,338.69,339.6,333.63,344.64,340.48,330.25,318.47,305.7,275.23,238.97,216.02,204.99,200,192.55,179.66,180.03,171.5,163.59,144.94,132.75,123.35,120,115,123.46,135.86,141.2,143.11,141.33,137.14,126.6,113.75,105,105.91,117.52,126.49,125,114.62,105,101.2,102.13,112.82,110.55,102.01,115.76,115.72,119.69,115.29,105.62,87.544,80,80,79.927,79.917,82.901,86.442,95.126,92.46,85.355,90.068,88.141,87.755,95.701,107.22,110.42,124.93,135,114.97,108.44,102.72,95.265,87.823,84.301,84.092,83.087,80,80,81.776,90.037,102.31,111.58,109.06,110.72,111.35,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NaN,295.07,298.04,310.63,338.93,340.09,341.25,342.68,349.32,350,373.37,391.81,405.04,425,406.43,420.49,435,410.28,400.1,382.57,368.57,370.16,396.17,397.83,382.5,353.49,362.16,353.03,350.94,357.71,352.78,337.98,332.21,329.9,317.63,311.56,296.01,283.16,275.57,264.02,250.31,231.9,222.89,240.15,248.2,247.25,245,245,237.16,239.18,242.69,240.3,234.74,233.98,227.93,218.52,213.45,204.89,189.22,165,177.99,200.14,215.4,219.77,216.28,215.72,230.28,229.25,236.33,247.87,243.67,242.64,269.61,264.38,257.61,277.59,283.17,275.69,267.46,286.19,309.47,322.15,331.32,334.61,340.27,342.57,325,339.27,367.54,371.77,379.32,380.46,357.43,347.01,342.43,343.77,325,316.53,316.58,327.84,323.18,329.01,328.97,315.09,310.39,318.58,319.55,315.51,302.51,289.79,272.21,304.01,311.51,323.15,326.99,333.28,350.26,357.45,359.52,356.1,362.89,348.07,334.24,331.78,307.06,281.5,267.67,242.15,222.16,216.72,201.08,204.7,197.4,179.83,154.8,137.63,137.17,136.04,121.12,129.06,134.55,152.23,157.43,147.65,139.9,131.65,118.52,113.91,120.6,124.31,130.36,125.81,115,112.56,113.37,110.74,116.17,123.84,115.03,106.83,123.06,129.69,130.31,120.44,105.12,94.584,80.278,87.551,88.906,87.273,95.475,95.415,107.1,103.14,90,92.806,95,90,92.698,97.568,104.69,114.76,129.85,115.85,110.79,102.8,100,90.733,87.334,90.398,84.097,80,82.45,86.121,95.054,106.4,118.83,115.47,116.74,112.46,NaN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
